province,month,suhu_rata_rata_c,suhu_maksimum_c,suhu_minimum_c,kelembapan_rata_rata_persen,curah_hujan_mm,kecepatan_angin_maks_kmh,radiasi_matahari_mj,luas_panen,produksi,produktivitas,suhu_rata_rata_c_lag_1,suhu_rata_rata_c_lag_2,suhu_rata_rata_c_lag_3,curah_hujan_mm_lag_1,curah_hujan_mm_lag_2,curah_hujan_mm_lag_3,kelembapan_rata_rata_persen_lag_1,kelembapan_rata_rata_persen_lag_2,kelembapan_rata_rata_persen_lag_3,kecepatan_angin_maks_kmh_lag_1,kecepatan_angin_maks_kmh_lag_2,kecepatan_angin_maks_kmh_lag_3,radiasi_matahari_mj_lag_1,radiasi_matahari_mj_lag_2,radiasi_matahari_mj_lag_3
Riau,2024-12,26.8967741935,30.9225806452,23.9064516129,84.8709677419,284.8,11.6903225806,17.7603225806,5394.4275,20307.086666666666,37.64,26.1166666667,27.2096774194,26.8533333333,453.9,236.1,222.4,89.1,83.5161290323,86.2,10.7633333333,9.9,10.1266666667,16.7116666667,19.7612903226,18.213
Sulawesi Barat,2024-01,17.1161290323,20.6548387097,14.3032258065,90.6774193548,388.4,9.9548387097,16.2551612903,5402.181666666666,28754.1975,53.23,,,,,,,,,,,,,,,
Sulawesi Barat,2024-02,17.4275862069,21.1965517241,14.4,89.275862069,250.6,9.375862069,18.3989655172,5402.181666666666,28754.1975,53.23,17.1161290323,,,388.4,,,90.6774193548,,,9.9548387097,,,16.2551612903,,
Sulawesi Barat,2024-03,17.6,21.2322580645,14.7161290323,88.8064516129,420.8,8.2612903226,16.6967741935,5402.181666666666,28754.1975,53.23,17.4275862069,17.1161290323,,250.6,388.4,,89.275862069,90.6774193548,,9.375862069,9.9548387097,,18.3989655172,16.2551612903,
Sulawesi Barat,2024-04,17.6433333333,21.0366666667,15.0266666667,92.4333333333,414.4,7.1933333333,15.3206666667,5402.181666666666,28754.1975,53.23,17.6,17.4275862069,17.1161290323,420.8,250.6,388.4,88.8064516129,89.275862069,90.6774193548,8.2612903226,9.375862069,9.9548387097,16.6967741935,18.3989655172,16.2551612903
Sulawesi Barat,2024-05,17.9612903226,21.4419354839,15.3225806452,91.5806451613,258.7,6.1612903226,14.5622580645,5402.181666666666,28754.1975,53.23,17.6433333333,17.6,17.4275862069,414.4,420.8,250.6,92.4333333333,88.8064516129,89.275862069,7.1933333333,8.2612903226,9.375862069,15.3206666667,16.6967741935,18.3989655172
Sulawesi Barat,2024-06,16.98,20.48,14.1166666667,91.8666666667,466.5,6.25,14.4983333333,5402.181666666666,28754.1975,53.23,17.9612903226,17.6433333333,17.6,258.7,414.4,420.8,91.5806451613,92.4333333333,88.8064516129,6.1612903226,7.1933333333,8.2612903226,14.5622580645,15.3206666667,16.6967741935
Sulawesi Barat,2024-07,16.7677419355,20.4,13.7,89.8709677419,308.9,6.7,15.5396774194,5402.181666666666,28754.1975,53.23,16.98,17.9612903226,17.6433333333,466.5,258.7,414.4,91.8666666667,91.5806451613,92.4333333333,6.25,6.1612903226,7.1933333333,14.4983333333,14.5622580645,15.3206666667
Sulawesi Barat,2024-08,16.7225806452,20.7870967742,13.4580645161,89.1290322581,280.3,6.8967741935,17.5658064516,5402.181666666666,28754.1975,53.23,16.7677419355,16.98,17.9612903226,308.9,466.5,258.7,89.8709677419,91.8666666667,91.5806451613,6.7,6.25,6.1612903226,15.5396774194,14.4983333333,14.5622580645
Sulawesi Barat,2024-09,17.0066666667,21.54,13.2633333333,84.2333333333,272.0,8.1633333333,21.0716666667,5402.181666666666,28754.1975,53.23,16.7225806452,16.7677419355,16.98,280.3,308.9,466.5,89.1290322581,89.8709677419,91.8666666667,6.8967741935,6.7,6.25,17.5658064516,15.5396774194,14.4983333333
Sulawesi Barat,2024-10,16.8967741935,21.0838709677,13.4451612903,87.6451612903,287.2,7.4225806452,19.8977419355,5402.181666666666,28754.1975,53.23,17.0066666667,16.7225806452,16.7677419355,272.0,280.3,308.9,84.2333333333,89.1290322581,89.8709677419,8.1633333333,6.8967741935,6.7,21.0716666667,17.5658064516,15.5396774194
Sulawesi Barat,2024-11,16.8266666667,20.51,14.0866666667,93.4333333333,555.6,6.2833333333,15.286,5402.181666666666,28754.1975,53.23,16.8967741935,17.0066666667,16.7225806452,287.2,272.0,280.3,87.6451612903,84.2333333333,89.1290322581,7.4225806452,8.1633333333,6.8967741935,19.8977419355,21.0716666667,17.5658064516
Sulawesi Barat,2024-12,16.7838709677,19.6967741935,14.7903225806,91.6129032258,356.3,10.0258064516,13.1703225806,5402.181666666666,28754.1975,53.23,16.8266666667,16.8967741935,17.0066666667,555.6,287.2,272.0,93.4333333333,87.6451612903,84.2333333333,6.2833333333,7.4225806452,8.1633333333,15.286,19.8977419355,21.0716666667
Sulawesi Selatan,2024-01,26.7806451613,29.1451612903,24.8064516129,86.2903225806,478.3,15.0483870968,16.8522580645,81354.845,392372.0808333333,48.23,,,,,,,,,,,,,,,
Sulawesi Selatan,2024-02,27.0655172414,29.4275862069,24.8413793103,85.2413793103,257.8,13.124137931,19.8310344828,81354.845,392372.0808333333,48.23,26.7806451613,,,478.3,,,86.2903225806,,,15.0483870968,,,16.8522580645,,
Sulawesi Selatan,2024-03,27.1516129032,29.6387096774,24.964516129,86.0,313.4,13.1580645161,19.1367741935,81354.845,392372.0808333333,48.23,27.0655172414,26.7806451613,,257.8,478.3,,85.2413793103,86.2903225806,,13.124137931,15.0483870968,,19.8310344828,16.8522580645,
Sulawesi Selatan,2024-04,27.2966666667,29.8733333333,24.9066666667,86.6666666667,192.4,10.5333333333,19.083,81354.845,392372.0808333333,48.23,27.1516129032,27.0655172414,26.7806451613,313.4,257.8,478.3,86.0,85.2413793103,86.2903225806,13.1580645161,13.124137931,15.0483870968,19.1367741935,19.8310344828,16.8522580645
Sulawesi Selatan,2024-05,27.8225806452,30.4129032258,25.0774193548,84.1612903226,111.2,11.0483870968,18.9519354839,81354.845,392372.0808333333,48.23,27.2966666667,27.1516129032,27.0655172414,192.4,313.4,257.8,86.6666666667,86.0,85.2413793103,10.5333333333,13.1580645161,13.124137931,19.083,19.1367741935,19.8310344828
Sulawesi Selatan,2024-06,26.94,29.7833333333,24.05,83.2333333333,151.7,11.6566666667,18.5976666667,81354.845,392372.0808333333,48.23,27.8225806452,27.2966666667,27.1516129032,111.2,192.4,313.4,84.1612903226,86.6666666667,86.0,11.0483870968,10.5333333333,13.1580645161,18.9519354839,19.083,19.1367741935
Sulawesi Selatan,2024-07,26.664516129,29.8322580645,23.3806451613,79.6129032258,102.0,13.6161290323,19.5590322581,81354.845,392372.0808333333,48.23,26.94,27.8225806452,27.2966666667,151.7,111.2,192.4,83.2333333333,84.1612903226,86.6666666667,11.6566666667,11.0483870968,10.5333333333,18.5976666667,18.9519354839,19.083
Sulawesi Selatan,2024-08,28.035483871,32.0290322581,23.8129032258,65.9677419355,7.0,16.9419354839,22.4458064516,81354.845,392372.0808333333,48.23,26.664516129,26.94,27.8225806452,102.0,151.7,111.2,79.6129032258,83.2333333333,84.1612903226,13.6161290323,11.6566666667,11.0483870968,19.5590322581,18.5976666667,18.9519354839
Sulawesi Selatan,2024-09,28.6733333333,32.52,24.46,66.4333333333,23.5,18.8466666667,23.711,81354.845,392372.0808333333,48.23,28.035483871,26.664516129,26.94,7.0,102.0,151.7,65.9677419355,79.6129032258,83.2333333333,16.9419354839,13.6161290323,11.6566666667,22.4458064516,19.5590322581,18.5976666667
Sulawesi Selatan,2024-10,28.7129032258,32.4129032258,25.0806451613,71.0,49.4,18.6129032258,23.2706451613,81354.845,392372.0808333333,48.23,28.6733333333,28.035483871,26.664516129,23.5,7.0,102.0,66.4333333333,65.9677419355,79.6129032258,18.8466666667,16.9419354839,13.6161290323,23.711,22.4458064516,19.5590322581
Sulawesi Selatan,2024-11,27.4933333333,30.5633333333,24.99,81.4666666667,214.9,11.3033333333,20.0836666667,81354.845,392372.0808333333,48.23,28.7129032258,28.6733333333,28.035483871,49.4,23.5,7.0,71.0,66.4333333333,65.9677419355,18.6129032258,18.8466666667,16.9419354839,23.2706451613,23.711,22.4458064516
Sulawesi Selatan,2024-12,26.2419354839,28.0741935484,24.6935483871,88.4193548387,674.2,12.4258064516,13.5706451613,81354.845,392372.0808333333,48.23,27.4933333333,28.7129032258,28.6733333333,214.9,49.4,23.5,81.4666666667,71.0,66.4333333333,11.3033333333,18.6129032258,18.8466666667,20.0836666667,23.2706451613,23.711
Sulawesi Tengah,2024-01,26.735483871,30.6870967742,24.0548387097,89.2258064516,272.5,10.5774193548,18.3912903226,14838.911666666667,66020.73666666666,44.49,,,,,,,,,,,,,,,
Sulawesi Tengah,2024-02,27.0931034483,31.5896551724,24.1965517241,87.724137931,181.8,11.1379310345,20.3337931034,14838.911666666667,66020.73666666666,44.49,26.735483871,,,272.5,,,89.2258064516,,,10.5774193548,,,18.3912903226,,
Sulawesi Tengah,2024-03,27.4483870968,32.2387096774,24.5483870968,87.7419354839,248.0,10.735483871,19.9825806452,14838.911666666667,66020.73666666666,44.49,27.0931034483,26.735483871,,181.8,272.5,,87.724137931,89.2258064516,,11.1379310345,10.5774193548,,20.3337931034,18.3912903226,
Sulawesi Tengah,2024-04,27.3866666667,32.0033333333,24.79,89.2,395.7,10.48,18.9393333333,14838.911666666667,66020.73666666666,44.49,27.4483870968,27.0931034483,26.735483871,248.0,181.8,272.5,87.7419354839,87.724137931,89.2258064516,10.735483871,11.1379310345,10.5774193548,19.9825806452,20.3337931034,18.3912903226
Sulawesi Tengah,2024-05,27.4903225806,31.7322580645,25.0161290323,90.3870967742,346.9,9.4193548387,17.2493548387,14838.911666666667,66020.73666666666,44.49,27.3866666667,27.4483870968,27.0931034483,395.7,248.0,181.8,89.2,87.7419354839,87.724137931,10.48,10.735483871,11.1379310345,18.9393333333,19.9825806452,20.3337931034
Sulawesi Tengah,2024-06,26.5666666667,30.43,24.2533333333,90.9666666667,400.7,9.4733333333,16.0643333333,14838.911666666667,66020.73666666666,44.49,27.4903225806,27.3866666667,27.4483870968,346.9,395.7,248.0,90.3870967742,89.2,87.7419354839,9.4193548387,10.48,10.735483871,17.2493548387,18.9393333333,19.9825806452
Sulawesi Tengah,2024-07,26.5580645161,30.7064516129,23.9258064516,89.1612903226,265.3,9.9483870968,17.6525806452,14838.911666666667,66020.73666666666,44.49,26.5666666667,27.4903225806,27.3866666667,400.7,346.9,395.7,90.9666666667,90.3870967742,89.2,9.4733333333,9.4193548387,10.48,16.0643333333,17.2493548387,18.9393333333
Sulawesi Tengah,2024-08,26.5483870968,31.1774193548,23.7193548387,88.6774193548,258.1,10.5516129032,19.5664516129,14838.911666666667,66020.73666666666,44.49,26.5580645161,26.5666666667,27.4903225806,265.3,400.7,346.9,89.1612903226,90.9666666667,90.3870967742,9.9483870968,9.4733333333,9.4193548387,17.6525806452,16.0643333333,17.2493548387
Sulawesi Tengah,2024-09,27.29,32.1033333333,24.1766666667,85.8,220.6,11.4266666667,21.5426666667,14838.911666666667,66020.73666666666,44.49,26.5483870968,26.5580645161,26.5666666667,258.1,265.3,400.7,88.6774193548,89.1612903226,90.9666666667,10.5516129032,9.9483870968,9.4733333333,19.5664516129,17.6525806452,16.0643333333
Sulawesi Tengah,2024-10,27.0870967742,31.7387096774,24.2580645161,87.1935483871,288.6,10.8161290323,20.0964516129,14838.911666666667,66020.73666666666,44.49,27.29,26.5483870968,26.5580645161,220.6,258.1,265.3,85.8,88.6774193548,89.1612903226,11.4266666667,10.5516129032,9.9483870968,21.5426666667,19.5664516129,17.6525806452
Sulawesi Tengah,2024-11,27.4066666667,31.9666666667,24.5966666667,85.6666666667,227.9,11.5633333333,19.8073333333,14838.911666666667,66020.73666666666,44.49,27.0870967742,27.29,26.5483870968,288.6,220.6,258.1,87.1935483871,85.8,88.6774193548,10.8161290323,11.4266666667,10.5516129032,20.0964516129,21.5426666667,19.5664516129
Sulawesi Tengah,2024-12,28.2935483871,32.3677419355,25.2387096774,78.5806451613,138.1,9.9677419355,17.7448387097,14838.911666666667,66020.73666666666,44.49,27.4066666667,27.0870967742,27.29,227.9,288.6,220.6,85.6666666667,87.1935483871,85.8,11.5633333333,10.8161290323,11.4266666667,19.8073333333,20.0964516129,21.5426666667
Sulawesi Tenggara,2024-01,26.7032258065,31.5322580645,23.8903225806,90.2580645161,416.1,8.7032258065,19.1403225806,11141.429166666667,44397.79083333333,39.85,,,,,,,,,,,,,,,
Sulawesi Tenggara,2024-02,26.5517241379,31.124137931,23.4655172414,89.8965517241,324.5,8.5068965517,20.2517241379,11141.429166666667,44397.79083333333,39.85,26.7032258065,,,416.1,,,90.2580645161,,,8.7032258065,,,19.1403225806,,
Sulawesi Tenggara,2024-03,26.6064516129,30.3322580645,23.9548387097,90.4193548387,378.2,8.864516129,17.8003225806,11141.429166666667,44397.79083333333,39.85,26.5517241379,26.7032258065,,324.5,416.1,,89.8965517241,90.2580645161,,8.5068965517,8.7032258065,,20.2517241379,19.1403225806,
Sulawesi Tenggara,2024-04,26.2266666667,30.2333333333,23.6433333333,92.2333333333,462.7,8.2966666667,17.0256666667,11141.429166666667,44397.79083333333,39.85,26.6064516129,26.5517241379,26.7032258065,378.2,324.5,416.1,90.4193548387,89.8965517241,90.2580645161,8.864516129,8.5068965517,8.7032258065,17.8003225806,20.2517241379,19.1403225806
Sulawesi Tenggara,2024-05,26.0612903226,29.7870967742,23.4870967742,91.935483871,341.1,9.1032258065,16.0909677419,11141.429166666667,44397.79083333333,39.85,26.2266666667,26.6064516129,26.5517241379,462.7,378.2,324.5,92.2333333333,90.4193548387,89.8965517241,8.2966666667,8.864516129,8.5068965517,17.0256666667,17.8003225806,20.2517241379
Sulawesi Tenggara,2024-06,25.4833333333,29.4366666667,22.4266666667,88.7,194.7,9.6566666667,16.8196666667,11141.429166666667,44397.79083333333,39.85,26.0612903226,26.2266666667,26.6064516129,341.1,462.7,378.2,91.935483871,92.2333333333,90.4193548387,9.1032258065,8.2966666667,8.864516129,16.0909677419,17.0256666667,17.8003225806
Sulawesi Tenggara,2024-07,24.9193548387,28.7903225806,22.0,89.1935483871,244.7,9.8225806452,16.6961290323,11141.429166666667,44397.79083333333,39.85,25.4833333333,26.0612903226,26.2266666667,194.7,341.1,462.7,88.7,91.935483871,92.2333333333,9.6566666667,9.1032258065,8.2966666667,16.8196666667,16.0909677419,17.0256666667
Sulawesi Tenggara,2024-08,25.2709677419,30.0612903226,21.3161290323,83.3870967742,93.9,11.3935483871,20.0635483871,11141.429166666667,44397.79083333333,39.85,24.9193548387,25.4833333333,26.0612903226,244.7,194.7,341.1,89.1935483871,88.7,91.935483871,9.8225806452,9.6566666667,9.1032258065,16.6961290323,16.8196666667,16.0909677419
Sulawesi Tenggara,2024-09,26.44,31.59,22.34,81.7666666667,76.8,11.6566666667,21.9466666667,11141.429166666667,44397.79083333333,39.85,25.2709677419,24.9193548387,25.4833333333,93.9,244.7,194.7,83.3870967742,89.1935483871,88.7,11.3935483871,9.8225806452,9.6566666667,20.0635483871,16.6961290323,16.8196666667
Sulawesi Tenggara,2024-10,26.9483870968,32.0193548387,22.9258064516,81.935483871,138.4,10.8903225806,22.2212903226,11141.429166666667,44397.79083333333,39.85,26.44,25.2709677419,24.9193548387,76.8,93.9,244.7,81.7666666667,83.3870967742,89.1935483871,11.6566666667,11.3935483871,9.8225806452,21.9466666667,20.0635483871,16.6961290323
Sulawesi Tenggara,2024-11,26.97,32.1933333333,23.5366666667,85.8333333333,232.9,9.1733333333,21.1216666667,11141.429166666667,44397.79083333333,39.85,26.9483870968,26.44,25.2709677419,138.4,76.8,93.9,81.935483871,81.7666666667,83.3870967742,10.8903225806,11.6566666667,11.3935483871,22.2212903226,21.9466666667,20.0635483871
Sulawesi Tenggara,2024-12,26.8,30.6806451613,24.235483871,87.2258064516,325.8,10.9612903226,16.904516129,11141.429166666667,44397.79083333333,39.85,26.97,26.9483870968,26.44,232.9,138.4,76.8,85.8333333333,81.935483871,81.7666666667,9.1733333333,10.8903225806,11.6566666667,21.1216666667,22.2212903226,21.9466666667
Sulawesi Utara,2024-01,26.1322580645,28.964516129,24.0548387097,87.8709677419,349.9,10.4064516129,16.4861290323,5152.321666666667,20739.95666666667,40.25,,,,,,,,,,,,,,,
Sulawesi Utara,2024-02,26.3413793103,29.3137931034,24.1344827586,84.7586206897,159.1,12.6206896552,19.6568965517,5152.321666666667,20739.95666666667,40.25,26.1322580645,,,349.9,,,87.8709677419,,,10.4064516129,,,16.4861290323,,
Sulawesi Utara,2024-03,26.6193548387,29.6483870968,24.4548387097,84.4516129032,171.3,12.9225806452,20.4025806452,5152.321666666667,20739.95666666667,40.25,26.3413793103,26.1322580645,,159.1,349.9,,84.7586206897,87.8709677419,,12.6206896552,10.4064516129,,19.6568965517,16.4861290323,
Sulawesi Utara,2024-04,26.7333333333,29.8033333333,24.2733333333,84.9666666667,181.4,11.03,19.5773333333,5152.321666666667,20739.95666666667,40.25,26.6193548387,26.3413793103,26.1322580645,171.3,159.1,349.9,84.4516129032,84.7586206897,87.8709677419,12.9225806452,12.6206896552,10.4064516129,20.4025806452,19.6568965517,16.4861290323
Sulawesi Utara,2024-05,27.2935483871,30.6741935484,24.9322580645,84.935483871,195.9,9.8548387097,19.26,5152.321666666667,20739.95666666667,40.25,26.7333333333,26.6193548387,26.3413793103,181.4,171.3,159.1,84.9666666667,84.4516129032,84.7586206897,11.03,12.9225806452,12.6206896552,19.5773333333,20.4025806452,19.6568965517
Sulawesi Utara,2024-06,26.3133333333,29.4433333333,24.34,87.8666666667,258.8,8.36,15.642,5152.321666666667,20739.95666666667,40.25,27.2935483871,26.7333333333,26.6193548387,195.9,181.4,171.3,84.935483871,84.9666666667,84.4516129032,9.8548387097,11.03,12.9225806452,19.26,19.5773333333,20.4025806452
Sulawesi Utara,2024-07,26.5193548387,29.8161290323,23.835483871,84.2580645161,171.2,9.7129032258,17.8848387097,5152.321666666667,20739.95666666667,40.25,26.3133333333,27.2935483871,26.7333333333,258.8,195.9,181.4,87.8666666667,84.935483871,84.9666666667,8.36,9.8548387097,11.03,15.642,19.26,19.5773333333
Sulawesi Utara,2024-08,26.2967741935,29.7322580645,23.9419354839,84.8064516129,348.1,9.7161290323,18.2767741935,5152.321666666667,20739.95666666667,40.25,26.5193548387,26.3133333333,27.2935483871,171.2,258.8,195.9,84.2580645161,87.8666666667,84.935483871,9.7129032258,8.36,9.8548387097,17.8848387097,15.642,19.26
Sulawesi Utara,2024-09,27.42,31.6433333333,24.2666666667,74.9333333333,55.1,11.7333333333,21.8723333333,5152.321666666667,20739.95666666667,40.25,26.2967741935,26.5193548387,26.3133333333,348.1,171.2,258.8,84.8064516129,84.2580645161,87.8666666667,9.7161290323,9.7129032258,8.36,18.2767741935,17.8848387097,15.642
Sulawesi Utara,2024-10,26.9258064516,30.8419354839,24.2096774194,81.0967741935,132.8,10.0548387097,20.5641935484,5152.321666666667,20739.95666666667,40.25,27.42,26.2967741935,26.5193548387,55.1,348.1,171.2,74.9333333333,84.8064516129,84.2580645161,11.7333333333,9.7161290323,9.7129032258,21.8723333333,18.2767741935,17.8848387097
Sulawesi Utara,2024-11,26.6333333333,30.0633333333,24.43,85.0,180.1,9.8433333333,18.6096666667,5152.321666666667,20739.95666666667,40.25,26.9258064516,27.42,26.2967741935,132.8,55.1,348.1,81.0967741935,74.9333333333,84.8064516129,10.0548387097,11.7333333333,9.7161290323,20.5641935484,21.8723333333,18.2767741935
Sulawesi Utara,2024-12,26.5064516129,29.435483871,24.7193548387,88.4516129032,329.9,11.8483870968,17.5851612903,5152.321666666667,20739.95666666667,40.25,26.6333333333,26.9258064516,27.42,180.1,132.8,55.1,85.0,81.0967741935,74.9333333333,9.8433333333,10.0548387097,11.7333333333,18.6096666667,20.5641935484,21.8723333333
Sumatera Barat,2024-01,26.1903225806,29.0903225806,23.8032258065,88.6774193548,396.5,9.1870967742,17.4119354839,24638.70583333333,115605.77416666667,46.92,,,,,,,,,,,,,,,
Sumatera Barat,2024-02,26.8413793103,29.9724137931,24.4275862069,84.5517241379,257.5,8.5827586207,17.8789655172,24638.70583333333,115605.77416666667,46.92,26.1903225806,,,396.5,,,88.6774193548,,,9.1870967742,,,17.4119354839,,
Sumatera Barat,2024-03,26.6064516129,29.3483870968,24.2129032258,85.5806451613,527.0,9.0903225806,18.525483871,24638.70583333333,115605.77416666667,46.92,26.8413793103,26.1903225806,,257.5,396.5,,84.5517241379,88.6774193548,,8.5827586207,9.1870967742,,17.8789655172,17.4119354839,
Sumatera Barat,2024-04,26.7033333333,29.2933333333,24.56,89.4666666667,473.7,8.4933333333,16.803,24638.70583333333,115605.77416666667,46.92,26.6064516129,26.8413793103,26.1903225806,527.0,257.5,396.5,85.5806451613,84.5517241379,88.6774193548,9.0903225806,8.5827586207,9.1870967742,18.525483871,17.8789655172,17.4119354839
Sumatera Barat,2024-05,26.9870967742,29.6806451613,24.8,88.1290322581,421.6,8.9387096774,15.8106451613,24638.70583333333,115605.77416666667,46.92,26.7033333333,26.6064516129,26.8413793103,473.7,527.0,257.5,89.4666666667,85.5806451613,84.5517241379,8.4933333333,9.0903225806,8.5827586207,16.803,18.525483871,17.8789655172
Sumatera Barat,2024-06,26.41,29.2333333333,23.9633333333,86.5333333333,311.6,9.0366666667,16.9493333333,24638.70583333333,115605.77416666667,46.92,26.9870967742,26.7033333333,26.6064516129,421.6,473.7,527.0,88.1290322581,89.4666666667,85.5806451613,8.9387096774,8.4933333333,9.0903225806,15.8106451613,16.803,18.525483871
Sumatera Barat,2024-07,26.6870967742,29.7483870968,23.7096774194,81.4516129032,70.7,9.3225806452,19.5087096774,24638.70583333333,115605.77416666667,46.92,26.41,26.9870967742,26.7033333333,311.6,421.6,473.7,86.5333333333,88.1290322581,89.4666666667,9.0366666667,8.9387096774,8.4933333333,16.9493333333,15.8106451613,16.803
Sumatera Barat,2024-08,25.7709677419,28.6580645161,23.2096774194,87.8709677419,413.3,9.8483870968,17.6512903226,24638.70583333333,115605.77416666667,46.92,26.6870967742,26.41,26.9870967742,70.7,311.6,421.6,81.4516129032,86.5333333333,88.1290322581,9.3225806452,9.0366666667,8.9387096774,19.5087096774,16.9493333333,15.8106451613
Sumatera Barat,2024-09,26.16,28.8766666667,23.7066666667,86.0333333333,259.6,9.18,18.8346666667,24638.70583333333,115605.77416666667,46.92,25.7709677419,26.6870967742,26.41,413.3,70.7,311.6,87.8709677419,81.4516129032,86.5333333333,9.8483870968,9.3225806452,9.0366666667,17.6512903226,19.5087096774,16.9493333333
Sumatera Barat,2024-10,26.3,29.135483871,23.6064516129,83.064516129,396.5,9.4064516129,20.1825806452,24638.70583333333,115605.77416666667,46.92,26.16,25.7709677419,26.6870967742,259.6,413.3,70.7,86.0333333333,87.8709677419,81.4516129032,9.18,9.8483870968,9.3225806452,18.8346666667,17.6512903226,19.5087096774
Sumatera Barat,2024-11,26.23,29.1766666667,23.9233333333,85.5,300.2,9.2866666667,16.8893333333,24638.70583333333,115605.77416666667,46.92,26.3,26.16,25.7709677419,396.5,259.6,413.3,83.064516129,86.0333333333,87.8709677419,9.4064516129,9.18,9.8483870968,20.1825806452,18.8346666667,17.6512903226
Sumatera Barat,2024-12,26.1161290323,28.9451612903,23.9193548387,84.0967741935,337.1,9.3161290323,16.4816129032,24638.70583333333,115605.77416666667,46.92,26.23,26.3,26.16,300.2,396.5,259.6,85.5,83.064516129,86.0333333333,9.2866666667,9.4064516129,9.18,16.8893333333,20.1825806452,18.8346666667
Sumatera Selatan,2024-01,26.1225806452,29.8612903226,23.6032258065,90.0,508.5,13.4967741935,16.4483870968,45943.39666666667,228588.30666666667,49.75,,,,,,,,,,,,,,,
Sumatera Selatan,2024-02,26.1172413793,29.9862068966,23.6482758621,90.3448275862,440.6,12.9103448276,16.8893103448,45943.39666666667,228588.30666666667,49.75,26.1225806452,,,508.5,,,90.0,,,13.4967741935,,,16.4483870968,,
Sumatera Selatan,2024-03,26.6935483871,30.6451612903,24.0451612903,89.4838709677,329.5,13.3193548387,18.0074193548,45943.39666666667,228588.30666666667,49.75,26.1172413793,26.1225806452,,440.6,508.5,,90.3448275862,90.0,,12.9103448276,13.4967741935,,16.8893103448,16.4483870968,
Sumatera Selatan,2024-04,26.7533333333,30.7266666667,24.3566666667,91.8,393.8,11.1333333333,17.0133333333,45943.39666666667,228588.30666666667,49.75,26.6935483871,26.1172413793,26.1225806452,329.5,440.6,508.5,89.4838709677,90.3448275862,90.0,13.3193548387,12.9103448276,13.4967741935,18.0074193548,16.8893103448,16.4483870968
Sumatera Selatan,2024-05,27.0129032258,30.8483870968,24.5612903226,90.7096774194,316.3,12.464516129,16.0806451613,45943.39666666667,228588.30666666667,49.75,26.7533333333,26.6935483871,26.1172413793,393.8,329.5,440.6,91.8,89.4838709677,90.3448275862,11.1333333333,13.3193548387,12.9103448276,17.0133333333,18.0074193548,16.8893103448
Sumatera Selatan,2024-06,26.3833333333,30.3933333333,23.7133333333,90.0,254.5,12.7,16.5106666667,45943.39666666667,228588.30666666667,49.75,27.0129032258,26.7533333333,26.6935483871,316.3,393.8,329.5,90.7096774194,91.8,89.4838709677,12.464516129,11.1333333333,13.3193548387,16.0806451613,17.0133333333,18.0074193548
Sumatera Selatan,2024-07,26.5548387097,30.8838709677,23.3258064516,83.5806451613,98.9,13.4838709677,18.6280645161,45943.39666666667,228588.30666666667,49.75,26.3833333333,27.0129032258,26.7533333333,254.5,316.3,393.8,90.0,90.7096774194,91.8,12.7,12.464516129,11.1333333333,16.5106666667,16.0806451613,17.0133333333
Sumatera Selatan,2024-08,27.5193548387,32.4161290323,23.7096774194,76.5161290323,67.5,16.1677419355,19.24,45943.39666666667,228588.30666666667,49.75,26.5548387097,26.3833333333,27.0129032258,98.9,254.5,316.3,83.5806451613,90.0,90.7096774194,13.4838709677,12.7,12.464516129,18.6280645161,16.5106666667,16.0806451613
Sumatera Selatan,2024-09,27.7066666667,32.9033333333,24.01,77.0,125.1,16.0066666667,18.65,45943.39666666667,228588.30666666667,49.75,27.5193548387,26.5548387097,26.3833333333,67.5,98.9,254.5,76.5161290323,83.5806451613,90.0,16.1677419355,13.4838709677,12.7,19.24,18.6280645161,16.5106666667
Sumatera Selatan,2024-10,27.7258064516,32.7225806452,24.1,78.2580645161,139.4,13.4096774194,19.4177419355,45943.39666666667,228588.30666666667,49.75,27.7066666667,27.5193548387,26.5548387097,125.1,67.5,98.9,77.0,76.5161290323,83.5806451613,16.0066666667,16.1677419355,13.4838709677,18.65,19.24,18.6280645161
Sumatera Selatan,2024-11,26.5066666667,31.0366666667,23.8533333333,88.8,350.3,10.1666666667,17.44,45943.39666666667,228588.30666666667,49.75,27.7258064516,27.7066666667,27.5193548387,139.4,125.1,67.5,78.2580645161,77.0,76.5161290323,13.4096774194,16.0066666667,16.1677419355,19.4177419355,18.65,19.24
Sumatera Selatan,2024-12,26.6161290323,30.3483870968,24.0064516129,87.4516129032,282.2,13.5741935484,16.1603225806,45943.39666666667,228588.30666666667,49.75,26.5066666667,27.7258064516,27.7066666667,350.3,139.4,125.1,88.8,78.2580645161,77.0,10.1666666667,13.4096774194,16.0066666667,17.44,19.4177419355,18.65
Sumatera Utara,2024-01,25.5935483871,29.2096774194,23.0419354839,91.3870967742,442.9,11.2774193548,15.9232258065,32382.601666666666,170041.6825,52.51,,,,,,,,,,,,,,,
Sumatera Utara,2024-02,26.2172413793,30.2586206897,23.1172413793,88.8965517241,248.9,12.0793103448,19.07,32382.601666666666,170041.6825,52.51,25.5935483871,,,442.9,,,91.3870967742,,,11.2774193548,,,15.9232258065,,
